Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	stationaryDist[1]	stationaryDist[2]	tree_length
3204	-66.26466	-79.20222	12.93755	0.00515999	0.00398481	0.0446316	0.0589083	0.00839065	0.0130041	0.00500651	0.0087682	0.00219701	0.00448594	0.00731789	0.0232146	0.0529536	0.0328133	0.0188851	0.0409214	0.00577226	0.6206011	1.379399	0.619926	0.791997	0.92983	1.07547	1.26263	1.6131	0.3457389	2.222682	0.0153382	0.0118449	0.132668	0.175106	0.0249414	0.0386549	0.0148819	0.0260636	0.00653065	0.0133345	0.0217526	0.0690058	0.157405	0.0975382	0.0561364	0.121639	0.0171582	0.689699	0.310301	0.3364153
3240	-66.17187	-79.40423	13.23236	0.0268476	0.0041144	0.0309298	0.0191797	0.0656781	0.0659315	0.0760046	0.00753933	0.00975964	0.0478647	0.0170873	0.0478553	0.138366	0.080332	0.0383067	0.0954687	0.0250857	0.7906393	1.209361	0.556615	0.751461	0.914714	1.09324	1.33074	1.79657	0.4236325	1.529599	0.0337133	0.00516656	0.0388395	0.0240845	0.0824738	0.0827921	0.0954411	0.00946735	0.0122555	0.0601051	0.021457	0.0600932	0.17375	0.100875	0.0481027	0.119883	0.0315009	0.60468	0.39532	0.7963508
3276	-67.13439	-80.93654	13.80215	0.023007	0.0355334	0.0984872	0.0359939	0.0567928	0.00286204	0.146615	0.00685406	0.0160689	0.048337	0.010046	0.0603349	0.144917	0.0304778	0.0879213	0.0700919	0.0691157	0.9513596	1.04864	0.897519	0.948635	0.983683	1.01659	1.05415	1.11418	0.0781793	1.102255	0.0243859	0.037663	0.10439	0.0381511	0.0601965	0.00303357	0.155402	0.00726484	0.017032	0.051234	0.0106481	0.0639509	0.153603	0.0323044	0.0931906	0.0742927	0.073258	0.52432	0.47568	0.9434566
3312	-68.46018	-80.35011	11.88993	0.0203156	0.0168351	0.0196067	0.0130361	0.0180453	0.0033878	0.0384297	0.00741261	0.011846	0.0195085	0.0242568	0.0599611	0.0274927	0.0233611	0.0267103	0.00989912	0.013458	0.4204474	1.579553	0.357047	0.60515	0.854959	1.16965	1.65248	2.80075	0.7446793	3.756838	0.0574598	0.0476157	0.0554547	0.0368708	0.0510386	0.00958189	0.108693	0.0209655	0.0335046	0.055177	0.0686068	0.169591	0.0777591	0.0660733	0.0755462	0.0279982	0.0380639	0.789776	0.210224	0.3535625
3348	-69.35481	-83.40062	14.04581	0.0173124	0.0940931	0.0879205	0.0590496	0.0224194	0.0276384	0.0132733	0.0284083	0.00676238	0.00972427	0.00614558	0.110546	0.0194293	0.0636503	0.00854064	0.0293453	0.0458224	1.0157	0.9843003	0.781095	0.886485	0.963107	1.03831	1.12805	1.28025	0.1786407	0.9690859	0.0266312	0.14474	0.135245	0.0908342	0.034487	0.0425153	0.0204179	0.0436997	0.0104024	0.0149585	0.00945355	0.17005	0.0298874	0.0979112	0.0131378	0.0451409	0.0704872	0.49215	0.50785	0.6500815
3384	-66.95076	-79.45739	12.50663	0.00522938	0.00344129	0.0192872	0.129144	0.0437373	0.0367897	0.0032239	0.0192824	0.02861	0.0268704	0.00908655	0.0775273	0.0497274	0.02233	0.0132291	0.0364805	0.060615	0.4522054	1.547795	0.6681	0.821438	0.940479	1.06329	1.21738	1.49678	0.2916258	3.422769	0.00894504	0.00588646	0.0329915	0.220906	0.0748143	0.06293	0.0055146	0.0329833	0.0489384	0.0459629	0.0155429	0.132613	0.0850605	0.0381962	0.0226288	0.0624013	0.103684	0.773897	0.226103	0.584612
3420	-63.7754	-76.53485	12.75945	0.0321099	0.00555106	0.0117104	0.130737	0.0122904	0.0457266	0.00788097	0.00108713	0.00812787	0.068145	0.0277682	0.0856707	0.0640501	0.0187882	0.00595721	0.0263914	0.0739925	0.4868866	1.513113	0.813181	0.904062	0.969024	1.03197	1.10612	1.22974	0.1495314	3.107733	0.051295	0.00886773	0.0187072	0.208851	0.0196337	0.0730474	0.0125897	0.00173667	0.0129841	0.108861	0.0443593	0.136857	0.102319	0.0300138	0.00951654	0.0421598	0.118202	0.756557	0.243443	0.6259849
3456	-63.78525	-78.16316	14.37791	0.00322472	0.00659663	0.0195743	0.0562193	0.00754127	0.0104466	0.00211263	0.00179555	0.00553428	0.0143292	0.0200116	0.0339967	0.016933	0.0151476	0.0122394	0.0232249	0.0320327	1.555988	0.4440115	0.343778	0.594076	0.850047	1.17641	1.68329	2.90885	0.7720624	0.2853566	0.0114775	0.0234789	0.0696691	0.200097	0.026841	0.0371818	0.0075193	0.00639077	0.0196977	0.0510008	0.0712256	0.121002	0.0602684	0.0539137	0.0435627	0.0826627	0.114012	0.222006	0.777994	0.2809605
3492	-63.80905	-76.80694	12.99789	0.00994578	0.0364256	0.0186028	0.0939239	0.103308	0.00155246	0.000707472	0.00558221	0.0702259	0.0849632	0.0594293	0.0607959	0.041086	0.0293402	0.0442258	0.0094043	0.140674	0.6063834	1.393617	0.78338	0.887749	0.963535	1.03785	1.12645	1.27652	0.1765286	2.298244	0.0122758	0.0449591	0.0229609	0.115928	0.127511	0.00191617	0.000873214	0.00688998	0.0866779	0.104868	0.073352	0.0750387	0.0507114	0.0362138	0.0545868	0.0116075	0.17363	0.696808	0.303192	0.8101931
3528	-66.10607	-79.82773	13.72166	0.0250629	0.117447	0.0111687	0.032372	0.0507013	0.00640388	0.00445364	0.0154616	0.031614	0.0463772	0.0261902	0.0615985	0.0208485	0.0356242	0.0424747	0.0375639	0.113144	1.072076	0.9279245	0.436592	0.667519	0.881528	1.13439	1.49808	2.29047	0.5992484	0.8655402	0.0369384	0.173096	0.0164608	0.0477107	0.074725	0.00943821	0.0065639	0.0227877	0.0465936	0.068352	0.0385999	0.0907855	0.0307271	0.0525039	0.0626004	0.0553627	0.166754	0.463962	0.536038	0.6785053
3564	-70.96242	-81.90781	10.94539	0.0232273	0.00936093	0.0390372	0.0507242	0.118781	0.00633755	0.0200824	0.00828873	0.0292436	0.0508206	0.142306	0.0422172	0.00873197	0.0531941	0.054539	0.0306256	0.123984	0.2019234	1.798077	0.605724	0.783096	0.926557	1.07926	1.27698	1.65092	0.3624968	8.904747	0.0286226	0.0115353	0.0481049	0.0625067	0.146372	0.00780966	0.0247473	0.0102141	0.0360364	0.0626254	0.175361	0.0520236	0.0107603	0.0655502	0.0672076	0.0377394	0.152783	0.899038	0.100962	0.8115013
3600	-65.27135	-79.47153	14.20019	0.00501691	0.0142142	0.0475381	0.0395605	0.0310101	0.0313491	0.0204865	0.0440463	0.0164105	0.10364	0.0638145	0.108571	0.0306653	0.113342	0.0343077	0.0779478	0.0942216	1.311174	0.6888265	0.550829	0.747642	0.91326	1.09498	1.33754	1.81544	0.4311877	0.5253511	0.00572615	0.0162237	0.0542585	0.0451531	0.035394	0.0357809	0.0233826	0.0502731	0.0187305	0.118291	0.0728358	0.123919	0.0350004	0.129365	0.0391577	0.0889672	0.107542	0.344413	0.655587	0.8761411
3636	-62.86483	-76.30213	13.4373	0.00650035	0.00547061	0.0187918	0.0285445	0.0164289	0.000843102	0.00443469	0.0146763	0.00514362	0.0479932	0.00902325	0.0203133	0.00964903	0.0120067	0.0156953	0.016814	0.0627009	0.7584388	1.241561	0.809595	0.902115	0.968373	1.03266	1.10851	1.23518	0.1527271	1.636996	0.0220329	0.0185426	0.0636946	0.0967514	0.0556858	0.00285769	0.0150313	0.0497452	0.0174342	0.162673	0.0305842	0.0688519	0.0327053	0.0406967	0.0531989	0.0569908	0.212524	0.620781	0.379219	0.2950296
3672	-68.19767	-81.89372	13.69605	0.00915975	0.00896281	0.0205948	0.108888	0.0364057	0.00470836	0.00899017	0.0385239	0.0118193	0.0696697	0.0528919	0.0398076	0.0554623	0.035479	0.0242701	0.00864966	0.0298836	1.095847	0.9041532	0.372077	0.617443	0.86034	1.16233	1.61958	2.68761	0.7148643	0.8250726	0.0162359	0.0158868	0.0365049	0.193006	0.0645301	0.00834569	0.0159353	0.0682847	0.0209501	0.123491	0.0937522	0.0705601	0.0983084	0.0628875	0.0430195	0.0153317	0.0529695	0.452077	0.547923	0.5641665
3708	-69.81437	-81.68876	11.87439	0.00656062	0.00927007	0.0336182	0.036948	0.0104115	0.0277392	0.0221692	0.0135407	0.00820296	0.0201408	0.0131744	0.0154882	0.0966113	0.00867751	0.0200514	0.00439885	0.007302	0.3970198	1.60298	0.399037	0.638871	0.869546	1.15003	1.56526	2.50603	0.6642836	4.037533	0.0185169	0.0261641	0.094885	0.104283	0.0293857	0.0782918	0.0625711	0.0382177	0.0231522	0.056846	0.0371838	0.0437143	0.272678	0.0244916	0.0565937	0.0124154	0.0206094	0.80149	0.19851	0.3543051
3744	-69.49624	-81.46327	11.96703	0.0264691	0.0830545	0.0822006	0.197613	0.0360354	0.0450497	0.0310448	0.0416077	0.00818569	0.0813266	0.075234	0.0502533	0.208269	0.138708	0.0152771	0.0280982	0.0854019	0.4216531	1.578347	0.799619	0.896677	0.966548	1.03461	1.11523	1.2506	0.1616923	3.743235	0.0214528	0.0673145	0.0666223	0.160163	0.0292061	0.0365121	0.0251614	0.0337224	0.00663438	0.065914	0.060976	0.0407295	0.168799	0.112421	0.0123819	0.0227732	0.069217	0.789173	0.210827	1.233829
3780	-66.75358	-80.76558	14.012	0.0107415	0.05625	0.0750264	0.143959	0.0480759	0.0452524	0.0311845	0.0369916	0.025495	0.0811456	0.120097	0.0561178	0.158874	0.0289464	0.00637538	0.0317022	0.0521551	1.077409	0.9225909	0.925874	0.963135	0.98835	1.01179	1.03828	1.08006	0.05568839	0.8563052	0.0106521	0.055782	0.0744021	0.142761	0.0476759	0.0448759	0.030925	0.0366838	0.0252829	0.0804705	0.119098	0.0556509	0.157552	0.0287055	0.00632233	0.0314384	0.0517211	0.461295	0.538705	1.00839
3816	-66.4334	-77.13321	10.69981	0.00513787	0.0248431	0.00834947	0.145759	0.0329248	0.00992503	0.00586133	0.0128606	0.00334308	0.0185702	0.057653	0.0155916	0.13658	0.00906768	0.00762769	0.0135027	0.0181324	0.1946747	1.805325	0.389084	0.631049	0.866211	1.15445	1.58466	2.57014	0.6825473	9.273551	0.00977285	0.0472546	0.0158817	0.277251	0.0626269	0.0188786	0.011149	0.0244625	0.00635894	0.0353227	0.109663	0.029657	0.259791	0.0172478	0.0145088	0.0256837	0.0344901	0.902663	0.0973373	0.5257292
3852	-66.69328	-81.18786	14.49459	0.0159983	0.0114374	0.010689	0.0957047	0.0367089	0.0152845	0.0101058	0.0111848	0.0150636	0.0180363	0.0631819	0.0205575	0.214042	0.0230769	0.124007	0.0574553	0.0761551	1.235081	0.764919	0.943048	0.971807	0.991118	1.00896	1.02901	1.06039	0.04239953	0.619327	0.0195413	0.0139704	0.0130563	0.1169	0.0448386	0.0186695	0.0123439	0.0136618	0.0183997	0.0220307	0.0771745	0.0251103	0.261445	0.0281877	0.15147	0.0701796	0.0930208	0.38246	0.61754	0.8186893
3888	-67.57262	-81.12043	13.54781	0.00587386	0.00247478	0.00657142	0.168478	0.0954735	0.0540489	0.0415185	0.0142696	0.00629963	0.306369	0.101169	0.0290398	0.225278	0.00791616	0.024956	0.0240027	0.162704	1.091001	0.9089991	0.711893	0.847271	0.949608	1.05307	1.18026	1.40471	0.2457191	0.833179	0.00460175	0.00193881	0.00514823	0.13199	0.0747966	0.0423434	0.0325267	0.0111792	0.0049353	0.240018	0.0792587	0.0227506	0.176489	0.00620174	0.0195512	0.0188044	0.127467	0.4545	0.5455	1.276442
3924	-71.81289	-83.3799	11.56701	0.00189769	0.0034553	0.0196669	0.120043	0.0225386	0.0075814	0.0241992	0.00955431	0.0430253	0.0468908	0.0558978	0.0883278	0.107506	0.0968294	0.0186844	0.0257242	0.0681574	0.3613483	1.638652	0.347115	0.596881	0.851297	1.17468	1.67538	2.88089	0.7650796	4.534826	0.00249703	0.00454657	0.0258783	0.157955	0.0296569	0.00997581	0.0318419	0.0125718	0.0566137	0.0617001	0.0735517	0.116224	0.141459	0.127411	0.0245854	0.0338485	0.0896833	0.819326	0.180674	0.7599791
3960	-62.4118	-76.29283	13.88103	0.000270461	0.0268614	0.0485372	0.0381437	0.0121847	0.000531804	0.015368	0.0158961	0.0217472	0.066873	0.116639	0.0347462	0.173465	0.023448	0.0552476	0.00420498	0.0382208	0.9150937	1.084906	0.850915	0.924284	0.975735	1.02487	1.08192	1.17521	0.1167345	1.185569	0.000390622	0.0387955	0.0701014	0.0550903	0.0175981	0.000768075	0.0221958	0.0229585	0.0314091	0.0965835	0.16846	0.0501833	0.250533	0.0338655	0.0797931	0.00607318	0.0552016	0.542453	0.457547	0.6923856
3996	-65.27668	-76.88169	11.605	0.0108629	0.0360283	0.0331696	0.0664587	0.0189298	0.000314677	0.00585821	0.0408557	0.0345694	0.112835	0.213428	0.105623	0.452833	0.0654063	0.0932192	0.00136931	0.071927	0.3661067	1.633893	0.839696	0.91832	0.973767	1.02694	1.08894	1.19091	0.126331	4.462888	0.00796582	0.0264198	0.0243234	0.0487346	0.0138813	0.000230754	0.00429586	0.0299597	0.02535	0.0827423	0.156508	0.077454	0.332065	0.0479628	0.0683581	0.00100412	0.0527445	0.816947	0.183053	1.363688
4032	-66.07098	-78.77289	12.7019	0.00890936	0.0804895	0.0691667	0.0593911	0.0494548	0.0128875	0.00998383	0.0594281	0.00300981	0.0769347	0.180807	0.198752	0.380017	0.080681	0.0940897	0.00067497	0.0329612	0.8131089	1.186891	0.603226	0.781519	0.925975	1.07994	1.27956	1.65775	0.3654846	1.459695	0.00637459	0.0575897	0.0494883	0.0424939	0.0353845	0.00922092	0.00714336	0.0425204	0.0021535	0.0550462	0.129366	0.142206	0.271899	0.0577267	0.0673205	0.000482936	0.0235835	0.593446	0.406554	1.397638
4068	-69.65098	-80.38985	10.73887	0.0454131	0.0553694	0.0315224	0.0601301	0.0948986	0.0142723	0.00868744	0.0224108	0.00369626	0.0391016	0.157048	0.128498	0.0521036	0.0325485	0.0685949	0.0237368	0.0737326	0.2024771	1.797523	0.508013	0.718711	0.902085	1.10854	1.39138	1.96845	0.4896975	8.877661	0.0498079	0.0607278	0.034573	0.0659492	0.104082	0.0156535	0.00952816	0.0245796	0.00405397	0.0428857	0.172246	0.140934	0.0571459	0.0356984	0.0752331	0.0260339	0.0808681	0.898761	0.101239	0.9117643
4104	-64.27145	-78.34162	14.07017	0.00307121	0.027296	0.0186108	0.0608715	0.0815556	0.00357563	0.00684421	0.00797156	0.00526476	0.110779	0.119553	0.0716288	0.345664	0.0564973	0.0238063	0.000222433	0.0523601	1.246203	0.753797	0.634115	0.800786	0.933037	1.07177	1.24877	1.577	0.3293764	0.604875	0.00308487	0.0274174	0.0186935	0.0611423	0.0819184	0.00359154	0.00687466	0.00800702	0.00528817	0.111271	0.120085	0.0719474	0.347201	0.0567486	0.0239122	0.000223422	0.052593	0.376899	0.623101	0.995572
4140	-75.18047	-86.38247	11.202	0.0785227	0.0647007	0.00585509	0.124504	0.0746126	0.00789668	0.0171684	0.0485222	0.0767655	0.0234108	0.00124764	0.0879595	0.0206636	0.0159047	0.102025	0.0346305	0.019736	0.3176283	1.682372	0.295588	0.55189	0.830736	1.20375	1.81195	3.38309	0.8812679	5.296668	0.0976498	0.0804609	0.00728132	0.154832	0.0927872	0.00982021	0.0213505	0.0603416	0.0954646	0.0291134	0.00155154	0.109385	0.025697	0.0197788	0.126876	0.0430661	0.0245434	0.841186	0.158814	0.8041254
4176	-69.37757	-83.45525	14.07768	0.0550862	0.0607142	0.0185765	0.0786822	0.0842453	0.0133111	0.00587256	0.0255542	0.0276668	0.0419604	0.00611152	0.0619732	0.0327255	0.00937788	0.122334	0.0167937	0.0125637	1.11618	0.8838196	0.633028	0.800117	0.932794	1.07205	1.24982	1.57971	0.3306159	0.7918251	0.081785	0.0901407	0.02758	0.116817	0.125077	0.0197626	0.00871883	0.0379397	0.0410761	0.0622975	0.00907361	0.09201	0.0485866	0.0139231	0.181626	0.0249331	0.0186529	0.44191	0.55809	0.6735492
4212	-67.66185	-81.78958	14.12772	0.0088942	0.0198064	0.0261323	0.0347609	0.0333181	0.0183425	0.0147623	0.0161462	0.0122663	0.0356678	0.0228258	0.0109589	0.020712	0.00689728	0.00440143	0.0189199	0.0312362	1.146769	0.8532311	0.643799	0.806728	0.935192	1.0693	1.23958	1.55328	0.3184164	0.7440306	0.026467	0.0589391	0.0777634	0.10344	0.0991467	0.054583	0.043929	0.0480473	0.0365015	0.106139	0.067924	0.032611	0.061634	0.0205247	0.0130976	0.0563011	0.0929515	0.426616	0.573384	0.3360484
4248	-70.13536	-84.25252	14.11716	0.00550575	0.00310662	0.00724769	0.0321691	0.0167801	0.00051867	0.0168462	0.0194523	0.0100213	0.0612755	0.00628806	0.0638015	0.0103368	0.0210841	0.0172285	0.0540512	0.0234841	1.380031	0.619969	0.334352	0.586075	0.846459	1.18139	1.70627	2.99086	0.7921649	0.4492428	0.0149128	0.00841452	0.0196309	0.0871326	0.0454501	0.00140486	0.0456292	0.052688	0.0271435	0.16597	0.0170317	0.172811	0.0279979	0.0571078	0.0466648	0.146402	0.0636085	0.309984	0.690016	0.3691975
4284	-66.42879	-79.79323	13.36444	0.00100784	0.00816462	0.0134622	0.060806	0.00857136	0.00296748	0.0192467	0.0237102	0.0319208	0.034224	0.0122051	0.125594	0.0447813	0.00437189	0.0268924	0.0916705	0.0484784	0.9215182	1.078482	0.379931	0.623765	0.863078	1.15864	1.60317	2.63206	0.6997621	1.170332	0.00180593	0.01463	0.0241225	0.108957	0.0153588	0.00531735	0.0344877	0.0424857	0.0571981	0.0613251	0.02187	0.225048	0.0802424	0.00783388	0.0481878	0.164262	0.0868673	0.539241	0.460759	0.5580746
4320	-68.63142	-80.59534	11.96392	0.0121509	0.0302559	0.0724224	0.086955	0.0837915	0.00105814	0.0494523	0.00681698	0.0960883	0.151848	0.0208181	0.199469	0.00855511	0.00421742	0.0697512	0.278387	0.00561871	0.4806085	1.519392	0.535444	0.737383	0.909332	1.09971	1.35615	1.86761	0.4516721	3.161391	0.0103179	0.0256916	0.0614971	0.0738374	0.0711511	0.000898511	0.0419922	0.0057886	0.0815929	0.128941	0.0176776	0.169378	0.00726452	0.0035812	0.0592289	0.23639	0.00477109	0.759696	0.240304	1.177656
4356	-77.96606	-88.56614	10.60008	0.00635199	0.017692	0.0252363	0.0016435	0.00395458	0.000824921	0.0204108	0.00176598	0.0045874	0.0205432	0.0235734	0.0010604	0.00459239	0.00794583	0.0192942	0.06223	0.00212399	0.3897612	1.610239	0.0940576	0.315734	0.697907	1.43286	3.16722	10.6318	1.709225	4.131348	0.0283785	0.0790419	0.112747	0.0073426	0.0176677	0.00368546	0.0911886	0.00788979	0.0204949	0.0917801	0.105318	0.0047375	0.0205172	0.0354992	0.0862	0.278022	0.00948925	0.805119	0.194881	0.2238311
4392	-67.0137	-79.30137	12.28767	0.137967	0.0634701	0.058293	0.173264	0.0353147	0.00166415	0.00811814	0.00666695	0.00562249	0.10506	0.161863	0.28799	0.0548749	0.0665755	0.0839083	0.470109	0.00291798	0.707559	1.292441	0.888378	0.943911	0.982153	1.01817	1.05942	1.12565	0.08558086	1.826619	0.0800422	0.0368224	0.0338189	0.10052	0.020488	0.000965463	0.00470977	0.00386786	0.00326191	0.0609509	0.0939054	0.167079	0.0318359	0.0386241	0.0486798	0.272736	0.00169288	0.64622	0.35378	1.723679
4428	-66.00566	-79.63702	13.63136	0.0658472	0.0246491	0.0624136	0.0589427	0.0705097	0.00905925	0.00219105	0.0177567	0.00303901	0.0546112	0.0527262	0.0770326	0.0130836	0.009888	0.172565	0.230645	0.0303316	0.9825208	1.017479	0.659322	0.816156	0.938588	1.06543	1.22526	1.51671	0.3011895	1.03558	0.0689289	0.0258027	0.0653346	0.0617013	0.0738096	0.00948324	0.00229359	0.0185878	0.00318124	0.0571671	0.0551938	0.0806378	0.0136959	0.0103508	0.180641	0.24144	0.0317511	0.50874	0.49126	0.9552913
4464	-71.97924	-79.98679	8.007548	0.0671576	0.00162671	0.0642184	0.0475045	0.0112599	0.00384894	0.00295473	0.0201092	0.00757978	0.0902083	0.0426612	0.0181187	0.0254483	0.030395	0.108409	0.154695	0.0874257	0.05686212	1.943138	0.245655	0.504266	0.807673	1.23813	1.98308	4.07075	1.015065	34.1728	0.0857017	0.00207589	0.0819509	0.0606218	0.014369	0.00491174	0.00377061	0.0256619	0.00967276	0.115117	0.0544411	0.0231217	0.0324752	0.0387879	0.138344	0.19741	0.111566	0.971569	0.0284311	0.7836208
4500	-73.51322	-84.28005	10.76683	0.00768517	0.000309082	0.0647902	0.0850112	0.0106884	0.0818147	0.0221458	0.0445731	0.0313482	0.0726291	0.000106963	0.0520592	0.0758278	0.0474736	0.0645035	0.0121712	0.0548332	0.1954526	1.804547	0.471652	0.693146	0.891949	1.12114	1.4427	2.12021	0.5433959	9.232659	0.010557	0.00042458	0.0890012	0.116778	0.0146824	0.112387	0.0304213	0.0612292	0.0430625	0.0997693	0.000146933	0.0715128	0.104163	0.0652136	0.0886074	0.0167194	0.0753234	0.902274	0.0977263	0.7279704
4536	-63.84035	-77.47723	13.63689	0.0129615	1.69782e-05	0.0173218	0.0820942	0.00319754	0.0732405	0.000929519	0.0281083	0.00650555	0.0283201	0.0395383	0.0414246	0.124943	0.0195245	0.0759154	0.0852746	0.0725575	0.8618631	1.138137	0.72174	0.852966	0.951595	1.05087	1.17238	1.38554	0.2357861	1.320554	0.0182076	2.385e-05	0.0243327	0.115321	0.00449172	0.102884	0.00130574	0.0394849	0.00913863	0.0397825	0.0555412	0.0581909	0.175512	0.0274269	0.106642	0.119789	0.101925	0.569068	0.430932	0.7118735
4572	-70.07681	-83.28439	13.20758	0.0406278	4.11963e-05	0.0391532	0.0883994	0.00596111	0.0382778	0.0245458	0.0518476	0.0125041	0.0431962	0.0359867	0.0869819	0.0200037	0.044132	0.018088	0.0390012	0.0269189	0.688183	1.311817	0.657772	0.81522	0.938252	1.06581	1.22666	1.52028	0.3028915	1.906204	0.06599	6.69132e-05	0.0635948	0.143583	0.00968237	0.0621728	0.0398687	0.0842138	0.0203099	0.0701616	0.0584515	0.141281	0.0324912	0.0716816	0.0293796	0.063348	0.0437232	0.655909	0.344091	0.6156668
4608	-64.89119	-78.17559	13.2844	0.020386	0.000751651	0.0140151	0.021043	0.0297762	0.00627295	0.00425439	0.0296953	0.00289306	0.0895889	0.0187485	0.0219806	0.00598388	0.031996	0.0139693	0.0502042	0.0314796	0.641525	1.358475	0.872004	0.935385	0.979376	1.02106	1.06908	1.14678	0.09903272	2.117572	0.0518678	0.00191241	0.0356584	0.0535393	0.0757589	0.0159601	0.0108243	0.075553	0.00736075	0.227939	0.0477014	0.0559249	0.0152247	0.0814068	0.0355417	0.127733	0.0800929	0.679238	0.320762	0.3930386
4644	-70.62681	-85.53852	14.91171	0.0144125	0.118245	0.043248	0.0879291	0.03947	0.00410604	0.00348416	0.0341519	0.0153859	0.0721805	0.03022	0.0542901	0.00401111	0.22006	0.0147821	0.0624391	0.0592325	1.4698	0.5301996	0.977921	0.989171	0.996609	1.0034	1.01095	1.02258	0.01614326	0.360729	0.0164218	0.134729	0.0492772	0.100187	0.0449725	0.00467846	0.00396989	0.038913	0.0175309	0.0822432	0.0344329	0.0618586	0.0045703	0.250738	0.0168429	0.0711437	0.06749	0.2651	0.7349	0.8776477
4680	-69.64253	-84.1026	14.46007	0.0425681	0.0270333	0.0603427	0.0627407	0.0383694	0.0102201	0.00604613	0.0240594	0.02191	0.0460775	0.0273195	0.0752309	0.029522	0.204375	0.00224485	0.0240762	0.0938538	1.327064	0.6729359	0.692968	0.83621	0.945723	1.05739	1.19587	1.44307	0.2652013	0.5070862	0.0534783	0.0339618	0.0758084	0.078821	0.0482034	0.0128394	0.00759575	0.0302258	0.0275255	0.0578871	0.0343215	0.0945125	0.0370884	0.256756	0.00282021	0.0302469	0.117908	0.336468	0.663532	0.7959894
4716	-68.22449	-82.4287	14.2042	0.0348844	0.047749	0.113577	0.0494479	0.0339432	0.0355428	0.00261006	0.0280528	0.00444779	0.00750432	0.0687411	0.0265383	0.0325159	0.0927816	0.012742	0.00747128	0.0360377	1.154895	0.8451055	0.664123	0.81905	0.939625	1.06425	1.22093	1.50574	0.2959432	0.7317598	0.0549718	0.0752442	0.178978	0.0779213	0.0534886	0.0560092	0.004113	0.0442063	0.00700895	0.0118255	0.108324	0.0418198	0.0512394	0.146208	0.0200792	0.0117734	0.0567892	0.422553	0.577447	0.6345874
4752	-64.84921	-77.3515	12.50229	0.000987529	0.0291498	0.0459882	0.0330797	0.0386635	0.00397742	0.00208843	0.00455319	0.0439905	0.0264773	0.0719163	0.0170989	0.0165955	0.100739	0.0278844	0.034183	0.00816819	0.4738366	1.526163	0.584871	0.76983	0.921631	1.08503	1.29899	1.70978	0.387828	3.220864	0.00195341	0.0576606	0.0909684	0.0654342	0.0764795	0.00786767	0.00413109	0.00900659	0.0870167	0.0523742	0.142256	0.0338229	0.0328273	0.19927	0.0551576	0.0676167	0.0161573	0.763082	0.236918	0.5055405
4788	-65.82252	-77.37305	11.55054	0.0091919	0.00855515	0.0264244	0.131783	0.00946231	0.000428292	0.00347041	0.00350155	0.0316165	0.0277392	0.0394295	0.0233143	0.0335485	0.103271	0.00141213	0.0018038	0.0153201	0.2817658	1.718234	0.52793	0.732318	0.907379	1.10208	1.36553	1.89419	0.4618904	6.098094	0.0195459	0.0181919	0.0561895	0.280227	0.0201209	0.000910732	0.00737958	0.00744579	0.0672303	0.0589854	0.083844	0.0495763	0.0713384	0.219599	0.0030028	0.00383565	0.0325771	0.859117	0.140883	0.4702722
4824	-70.14073	-81.70321	11.56247	0.0754406	0.063185	0.0564856	0.0826799	0.0101737	0.000788781	0.000158529	0.0293851	0.0665376	0.145893	0.152559	0.0219002	0.0293192	0.198352	0.0212744	0.00774529	0.0801039	0.3085035	1.691497	0.702719	0.841928	0.947736	1.05515	1.18775	1.42304	0.2550974	5.48291	0.0724011	0.0606392	0.0542098	0.0793487	0.00976384	0.000757001	0.000152142	0.0282011	0.0638568	0.140015	0.146413	0.0210178	0.0281379	0.19036	0.0204173	0.00743323	0.0768765	0.845748	0.154252	1.041982
4860	-66.31232	-79.78004	13.46772	0.00923202	0.0129608	0.0233115	0.0229907	0.0177946	0.00816615	0.00203075	0.000271206	0.0153986	0.0690314	0.0484129	0.05755	0.00207132	0.0948807	0.00248953	0.00430716	0.0406615	0.8567094	1.143291	0.53385	0.736312	0.90892	1.10021	1.35812	1.87318	0.4538269	1.334514	0.0213922	0.0300324	0.0540167	0.0532734	0.0412332	0.0189224	0.0047056	0.000628431	0.0356811	0.159958	0.112181	0.133353	0.0047996	0.219855	0.00576866	0.00998042	0.0942195	0.571645	0.428355	0.4315607
