Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	stationaryDist[1]	stationaryDist[2]	tree_length
3312	-65.45042	-79.4605	14.01007	0.0152946	0.00126685	0.0613964	0.0865865	0.0643053	0.0228501	0.0125177	0.00821906	0.00223465	0.0254962	0.00862625	0.0760661	0.0451621	0.0650902	0.115943	0.00663664	0.0828888	0.9469495	1.053051	0.934089	0.967294	0.989679	1.01043	1.03381	1.07056	0.04930116	1.112045	0.0218313	0.00180829	0.0876364	0.123593	0.0917887	0.032616	0.0178676	0.0117318	0.00318972	0.036393	0.012313	0.108576	0.0644638	0.092909	0.165495	0.00947306	0.118315	0.526525	0.473475	0.7005804
3348	-64.98293	-78.31974	13.33681	0.00736248	0.0153171	0.0222235	0.0881756	0.0074391	0.00524659	0.0112044	0.00891447	0.0734577	0.0778764	0.410787	0.0424397	0.0298708	0.0229681	0.0781112	0.030216	0.00937826	0.7168503	1.28315	0.972989	0.986734	0.995842	1.00418	1.01344	1.02776	0.0197994	1.789983	0.0078242	0.0162777	0.0236172	0.0937053	0.00790563	0.00557561	0.0119071	0.00947351	0.0780644	0.0827602	0.436548	0.0451012	0.031744	0.0244084	0.0830097	0.0321109	0.00996639	0.641575	0.358425	0.9409887
3384	-70.0801	-82.32408	12.24398	0.00488841	0.0102218	0.00170508	0.00586852	0.00153315	0.00226933	0.00234312	0.00119541	0.000784355	0.00130605	0.00422702	0.00677584	0.0118754	0.00704735	0.0193666	0.000623474	0.00169414	1.421453	0.578547	0.0795611	0.290984	0.680357	1.46982	3.43662	12.569	1.830254	0.407011	0.0583865	0.122088	0.0203652	0.0700928	0.0183117	0.0271045	0.0279858	0.0142778	0.00936823	0.0155993	0.050487	0.0809296	0.141838	0.0841726	0.231311	0.00744668	0.0202345	0.289274	0.710726	0.08372505
3420	-68.34357	-81.44259	13.09902	0.0419776	0.00751637	0.0175563	0.0234364	0.000136341	0.0178504	0.00185277	0.00101215	0.0059324	0.0306486	0.00605331	0.0109561	0.0158902	0.00408301	0.015591	0.00594228	0.0109636	1.01291	0.9870903	0.292086	0.548692	0.82923	1.20594	1.82252	3.42365	0.8898858	0.9745096	0.19309	0.0345741	0.0807563	0.107804	0.000627149	0.0821089	0.00852245	0.00465572	0.0272881	0.140979	0.0278443	0.0503961	0.0730926	0.0187812	0.071716	0.0273335	0.0504306	0.493545	0.506455	0.2173989
3456	-67.61462	-80.0964	12.48178	0.023857	0.00257144	0.0361568	0.0718867	0.00477723	0.051315	0.00959037	0.00123711	0.00244088	0.00361139	0.03833	0.040336	0.0327255	0.0331344	0.116006	0.0328511	0.0498761	0.6227316	1.377268	0.299505	0.555445	0.832401	1.20134	1.80036	3.33884	0.8717483	2.211656	0.043321	0.00466938	0.0656558	0.130536	0.00867478	0.093181	0.0174148	0.00224642	0.00443231	0.00655778	0.0696019	0.0732447	0.059425	0.0601674	0.21065	0.0596531	0.0905681	0.688634	0.311366	0.5507026
3492	-65.22678	-76.34188	11.1151	0.0118357	0.0111935	0.0172258	0.0171157	0.0046968	0.00572591	0.00203922	0.00100268	0.00165827	0.0364162	0.0107894	0.0188532	0.0241195	0.0101169	0.0649264	0.0100077	0.0173609	0.2007486	1.799251	0.805112	0.899675	0.967555	1.03353	1.11151	1.24206	0.1567428	8.962708	0.0446489	0.0422264	0.0649826	0.0645673	0.0177182	0.0216004	0.00769274	0.00378249	0.00625563	0.137376	0.0407017	0.0711218	0.0909882	0.038165	0.244928	0.037753	0.065492	0.899626	0.100374	0.265084
3528	-64.5742	-77.83374	13.25954	0.0110538	0.0176149	0.0216989	0.0103125	0.00756915	0.0123767	0.000438575	0.00679834	0.0429899	0.130214	0.0288352	0.0993328	0.123997	0.0360445	0.230445	0.125828	0.036038	0.926085	1.073915	0.454459	0.680706	0.886924	1.12749	1.46906	2.20042	0.5702459	1.159629	0.0117395	0.0187076	0.023045	0.0109523	0.00803871	0.0131445	0.000465783	0.00722008	0.0456568	0.138292	0.030624	0.105495	0.13169	0.0382806	0.244741	0.133634	0.0382736	0.536958	0.463042	0.941588
3564	-68.57678	-82.30002	13.72325	0.00190468	0.0119113	0.0550483	0.0235391	0.0299416	0.0386505	0.00318601	0.00249136	0.00334532	0.0179165	0.0349738	0.00197753	0.0250814	0.0235173	0.0909683	0.0425043	0.0545442	1.081893	0.9181067	0.398501	0.638452	0.869368	1.15026	1.56629	2.50941	0.6652566	0.8486112	0.00412713	0.0258098	0.119281	0.0510054	0.0648788	0.0837494	0.00690358	0.00539839	0.00724877	0.0388222	0.0757826	0.00428498	0.0543474	0.0509582	0.197114	0.0921	0.118189	0.459053	0.540947	0.4615014
3600	-68.31307	-80.19411	11.88104	0.00727878	0.0336621	0.00679732	0.0577145	0.00826724	0.0186435	0.00299249	0.00192849	0.00102312	0.0145323	0.0145541	0.00800895	0.0497462	0.0295347	0.155997	0.0344027	0.0136549	0.5730906	1.426909	0.158926	0.407775	0.75589	1.32294	2.45233	6.29224	1.329953	2.48985	0.015867	0.0733798	0.0148174	0.125811	0.0180217	0.0406409	0.00652331	0.00420389	0.00223029	0.0316789	0.0317263	0.0174586	0.108441	0.0643824	0.340057	0.0749941	0.0297661	0.713455	0.286545	0.4587383
3636	-65.72011	-78.50853	12.78841	0.01362	0.00471923	0.0474475	0.067409	0.0148655	0.00122873	0.0132682	0.00588354	0.00473025	0.0328193	0.0260342	0.057265	0.059783	0.0166549	0.153453	0.0147632	0.00363495	0.8236956	1.176304	0.22846	0.486732	0.798804	1.25187	2.05452	4.37713	1.067534	1.428081	0.0253359	0.00877866	0.0882614	0.125394	0.0276526	0.00228567	0.0246814	0.0109445	0.00879916	0.0610501	0.0484286	0.106524	0.111208	0.0309814	0.285452	0.0274623	0.0067617	0.588152	0.411848	0.5375796
3672	-64.18943	-77.51148	13.32206	0.0159731	0.0108784	0.00667672	0.0948381	0.0617385	0.0104148	0.00842595	0.00520488	0.0377133	0.296607	0.0680164	0.0510421	0.254204	0.0511094	0.175524	0.116662	0.0455053	0.9861624	1.013838	0.73408	0.860048	0.954053	1.04816	1.16273	1.36225	0.2235271	1.028064	0.0121882	0.0083007	0.00509466	0.072366	0.0471094	0.00794696	0.00642941	0.00397157	0.0287771	0.226325	0.0518998	0.0389475	0.19397	0.0389989	0.133933	0.0890188	0.0347227	0.506919	0.493081	1.310534
3708	-69.10553	-82.83393	13.72839	0.00579829	0.00629875	0.0128487	0.0135517	0.0310235	0.000272399	0.0113764	0.0120327	0.00130149	0.0214127	0.0151794	0.000765674	0.0323149	0.0140333	0.0312438	0.00783714	0.000763884	1.051302	0.9486984	0.626726	0.796222	0.931375	1.07368	1.25593	1.59559	0.337851	0.9024037	0.026591	0.0288861	0.0589241	0.0621482	0.142274	0.00124923	0.0521722	0.0551819	0.00596864	0.0981986	0.0696127	0.00351139	0.148196	0.064357	0.143284	0.0359412	0.00350318	0.474349	0.525651	0.2180546
3744	-70.65902	-79.65088	8.991852	0.00512234	0.00329402	0.00562304	0.0539024	0.0192965	0.000304796	0.0221645	0.00850348	0.00266812	0.0403375	0.0283042	0.000191763	0.0277768	0.0269955	0.031745	0.00738174	0.00916454	0.06431448	1.935686	0.693127	0.836303	0.945756	1.05736	1.19574	1.44274	0.2650356	30.0972	0.0174957	0.011251	0.0192059	0.184108	0.0659086	0.00104106	0.0757044	0.0290443	0.00911318	0.137776	0.0966753	0.000654981	0.0948738	0.0922051	0.108428	0.0252129	0.0313022	0.967843	0.0321572	0.2927761
3780	-69.68782	-81.45523	11.7674	0.007633	0.00101204	0.0201068	0.0104037	0.00029042	0.0195775	0.0132153	0.0148435	0.00328997	0.0342787	0.0541451	0.0346328	0.0381531	0.0332872	0.110067	0.0100619	0.0310375	0.5297939	1.470206	0.164827	0.41509	0.760094	1.31563	2.40911	6.06697	1.303591	2.775053	0.0175054	0.00232099	0.0461128	0.0238597	0.000666047	0.0448989	0.0303078	0.0340418	0.00754518	0.0786144	0.124176	0.0794265	0.0875	0.0763405	0.252427	0.0230759	0.0711811	0.735103	0.264897	0.4360357
3816	-64.53934	-78.1567	13.61736	0.0142902	0.00382606	0.0209656	0.052223	0.0140894	0.0117072	0.0124829	0.0341021	0.0197453	0.0395913	0.022781	0.0132141	0.0250349	0.0142037	0.00572592	0.0414164	0.0733525	0.9779523	1.022048	0.464589	0.688063	0.889904	1.12372	1.45335	2.15244	0.5543067	1.04509	0.0341256	0.00913683	0.050067	0.124711	0.0336462	0.0279573	0.0298097	0.0814375	0.0471528	0.0945459	0.0544022	0.031556	0.0597846	0.0339192	0.0136738	0.0989045	0.17517	0.511024	0.488976	0.4187515
3852	-67.88271	-80.08263	12.19992	0.0029673	0.0138661	0.0325824	0.050282	0.0499202	0.0477936	0.0455695	0.0137211	0.0641309	0.060582	0.0595565	0.0862351	0.0327141	0.120312	0.0612423	0.0488534	0.0299898	0.3631101	1.63689	0.875577	0.937253	0.979986	1.02042	1.06695	1.1421	0.09607584	4.507972	0.00361725	0.0169033	0.0397192	0.0612957	0.0608546	0.0582623	0.0555509	0.0167265	0.078178	0.0738518	0.0726017	0.105124	0.0398798	0.146665	0.0746567	0.0595542	0.0365587	0.818445	0.181555	0.8203188
3888	-68.04984	-81.04473	12.99489	0.00594535	0.00109534	0.000819982	0.0191463	0.0337673	0.0378338	0.0110785	0.00740168	0.00215036	0.0645279	0.0364072	0.0504048	0.0142913	0.0507703	0.0195248	0.017696	0.0160637	0.648993	1.351007	0.56996	0.760195	0.918017	1.0893	1.31545	1.75451	0.4065009	2.081698	0.0152866	0.00281633	0.00210833	0.0492288	0.0868221	0.097278	0.028485	0.0190311	0.00552899	0.165914	0.09361	0.1296	0.0367457	0.13054	0.0502021	0.0454998	0.0413029	0.675504	0.324496	0.3889247
3924	-64.81856	-79.52093	14.70237	0.0112184	0.00195859	0.0246183	0.00783017	0.0254802	0.0315238	0.0332724	0.00878048	0.00477442	0.0553982	0.0324325	0.0507914	0.0133194	0.0336516	0.0515491	0.0206979	0.0358841	1.442898	0.5571024	0.607877	0.784452	0.927057	1.07868	1.27478	1.64507	0.3599313	0.3860998	0.0253134	0.00441939	0.0555491	0.0176681	0.0574939	0.0711308	0.0750762	0.0198124	0.0107731	0.125001	0.0731811	0.114607	0.030054	0.075932	0.116316	0.0467031	0.0809693	0.278551	0.721449	0.4431809
3960	-66.56539	-80.08878	13.52339	0.00888593	0.00904526	0.00573203	0.0488886	0.0864607	0.0159699	0.048804	0.0270631	0.00971533	0.0362511	0.020789	0.0589732	0.0141157	0.0251674	0.0629142	0.00402413	0.021187	0.8948198	1.10518	0.507304	0.718222	0.901894	1.10878	1.39233	1.97121	0.4907072	1.235087	0.0176313	0.0179474	0.0113734	0.0970038	0.171554	0.0316871	0.0968359	0.0536981	0.019277	0.0719287	0.0412491	0.117013	0.0280081	0.0499366	0.124833	0.00798459	0.0420388	0.55259	0.44741	0.5039864
3996	-64.90267	-78.02537	13.1227	0.0145217	0.023485	0.020566	0.0497517	0.0152817	0.0229543	0.00931665	0.0205402	0.00368012	0.0905359	0.0644163	0.0124191	0.129988	0.0194737	0.0822924	0.0383374	0.0133462	0.5873676	1.412632	0.86477	0.931593	0.978136	1.02235	1.07343	1.15638	0.1050558	2.405023	0.0230172	0.0372243	0.0325976	0.0788575	0.0242218	0.036383	0.0147671	0.0325567	0.00583307	0.143501	0.102101	0.0196845	0.206034	0.0308662	0.130435	0.0607656	0.021154	0.706316	0.293684	0.630906
4032	-65.0658	-77.16802	12.10222	0.0414973	0.00419347	0.00298696	0.0525181	0.0498958	0.00348498	0.00229925	0.00639365	0.00177919	0.0567712	0.0960761	0.015896	0.0804383	0.0575705	0.0417251	0.0145906	0.165641	0.3076216	1.692378	0.999705	0.999856	0.999955	1.00004	1.00014	1.0003	0.0002133789	5.501493	0.0598153	0.00604457	0.00430549	0.075701	0.0719211	0.00502334	0.00331419	0.00921597	0.00256457	0.0818315	0.138487	0.0229129	0.115946	0.0829836	0.0601437	0.0210312	0.238759	0.846189	0.153811	0.6937573
4068	-63.62211	-75.85304	12.23092	0.0111847	0.0470269	0.0101775	0.134199	0.041417	0.00535573	0.00255533	0.0122218	0.00739105	0.0270338	0.135502	0.0272247	0.0608959	0.0217778	0.0602446	0.0466289	0.175492	0.4070163	1.592984	0.705348	0.843463	0.948274	1.05455	1.18559	1.41774	0.252397	3.913809	0.0135355	0.0569106	0.0123165	0.162404	0.0501217	0.00648136	0.0030924	0.0147904	0.00894445	0.0327155	0.163981	0.0329466	0.0736945	0.0263549	0.0729063	0.056429	0.212376	0.796492	0.203508	0.8263285
4104	-63.70364	-75.94721	12.24357	0.00350226	0.00888501	0.00367123	0.0887704	0.0576788	1.852e-05	0.00317192	0.0160887	0.0150767	0.0130721	0.0420956	0.08297	0.0142126	0.017976	0.0899312	0.0134702	0.0503506	0.4145718	1.585428	0.559307	0.753231	0.915385	1.09244	1.32761	1.78793	0.420144	3.824255	0.00672295	0.0170557	0.00704729	0.170404	0.11072	3.5551e-05	0.00608881	0.0308838	0.0289413	0.0250931	0.0808068	0.159269	0.0272826	0.0345067	0.172632	0.0258575	0.096653	0.792714	0.207286	0.5209418
4140	-68.16497	-79.9574	11.79243	0.0120964	0.0012089	0.000916086	0.0362156	0.00182806	0.0205508	0.00111213	0.0216314	0.00237566	0.0342308	0.0210352	0.0163217	0.0798707	0.0242632	0.011308	0.0290076	0.058111	0.528351	1.471649	0.179183	0.432346	0.769815	1.29901	2.31296	5.58087	1.243205	2.785363	0.0325099	0.003249	0.00246204	0.097332	0.00491303	0.0552316	0.00298893	0.0581359	0.00638474	0.0919977	0.0565336	0.0438656	0.214658	0.0652091	0.0303911	0.0779601	0.156177	0.735825	0.264175	0.3720833
4176	-64.18077	-77.37544	13.19467	0.0175164	0.0169895	0.00477829	0.0455331	0.051554	0.0063006	0.00814553	0.0175478	0.00390214	0.085472	0.0939909	0.192346	0.00201679	0.00880697	0.0873334	0.00859428	0.0110891	0.6078733	1.392127	0.897216	0.948479	0.983633	1.01664	1.05432	1.11456	0.07842345	2.290159	0.0264632	0.0256671	0.00721887	0.0687899	0.077886	0.00951872	0.012306	0.0265106	0.00589521	0.129128	0.141998	0.290589	0.0030469	0.0133053	0.13194	0.0129839	0.016753	0.696063	0.303937	0.6619165
4212	-66.41381	-79.33249	12.91869	0.00191752	0.0371757	0.0680847	0.0130142	0.0206708	0.0138821	0.00430216	0.00233619	0.000832349	0.151388	0.00634131	0.0533726	0.0158229	0.013169	0.113547	0.102753	0.0184396	0.6759345	1.324066	0.466447	0.689404	0.890445	1.12303	1.45053	2.14387	0.5514201	1.958867	0.00301	0.0583562	0.106875	0.0204289	0.0324477	0.0217913	0.00675327	0.0036672	0.00130657	0.237639	0.0099542	0.083781	0.0248378	0.0206719	0.178239	0.161295	0.0289454	0.662033	0.337967	0.6370487
4248	-65.22306	-77.94752	12.72446	0.00046773	0.00469828	0.0597981	0.0491873	0.0270257	0.0140543	0.0080032	0.00118596	0.00729048	0.0152749	0.0275321	0.0125798	0.00596469	0.0373695	0.0346202	0.210198	0.00692824	0.6218692	1.378131	0.418111	0.653586	0.875746	1.14188	1.53002	2.39171	0.6305221	2.21611	0.000895729	0.00899747	0.114517	0.0941964	0.0517558	0.0269147	0.0153266	0.00227117	0.0139617	0.0292522	0.0527254	0.0240911	0.0114227	0.0715646	0.0662996	0.40254	0.0132679	0.689065	0.310935	0.5221785
4284	-67.25087	-81.11523	13.86436	0.0306557	0.0340599	0.0353348	0.0623268	0.116628	0.00526527	0.0281636	0.0700036	0.0195583	0.058497	0.0156381	0.0143139	0.10205	0.0262879	0.0239531	0.0155628	0.0339139	0.9188132	1.081187	0.822487	0.909093	0.970703	1.03018	1.1	1.21583	0.1413043	1.176721	0.0442865	0.0492044	0.0510462	0.0900399	0.168486	0.00760644	0.0406864	0.10113	0.0282547	0.0845073	0.0225915	0.0206785	0.147426	0.0379766	0.0346036	0.0224826	0.0489934	0.540593	0.459407	0.6922126
4320	-67.03734	-78.02196	10.98463	0.00217902	0.015332	0.00590667	0.0343434	0.00239914	0.0052982	0.0154517	0.0106732	0.00425127	0.07238	0.0131644	0.0215586	0.00607795	0.0124682	0.0199573	0.0257454	0.0196622	0.2534889	1.746511	0.368847	0.614823	0.859199	1.16387	1.62648	2.71115	0.7211692	6.889891	0.0075964	0.0534498	0.0205916	0.119727	0.00836378	0.0184704	0.053867	0.0372085	0.0148206	0.252328	0.0458931	0.0751569	0.0211887	0.0434661	0.0695742	0.0897526	0.0685457	0.873256	0.126744	0.2868486
4356	-70.41692	-83.69576	13.27885	0.0324772	0.031728	0.12506	0.00163584	0.0704383	0.00308897	0.020289	0.0661769	0.0254043	0.068158	0.0427132	0.0749988	0.027494	0.0362884	0.0402133	0.0711431	0.0273458	0.8001845	1.199816	0.557942	0.752334	0.915045	1.09284	1.3292	1.7923	0.4219109	1.499424	0.0424732	0.0414933	0.163552	0.00213932	0.0921179	0.00403969	0.0265335	0.086545	0.0332234	0.0891359	0.0558596	0.0980821	0.0359562	0.0474573	0.0525902	0.0930397	0.0357623	0.599908	0.400092	0.7646532
4392	-65.99414	-80.23893	14.24479	0.017841	0.0269947	0.0215351	0.0447636	0.0330207	0.00311455	0.0106532	0.00091948	0.0258096	0.156287	0.0273926	0.0888425	0.00531852	0.0163062	0.0945313	0.0608161	0.0162977	1.177663	0.8223373	0.668473	0.821662	0.940559	1.0632	1.21705	1.49595	0.2912222	0.6982792	0.027429	0.0415019	0.0331084	0.06882	0.0507664	0.00478834	0.0163784	0.00141362	0.03968	0.240278	0.0421137	0.136587	0.00817675	0.0250694	0.145333	0.0934994	0.0250562	0.411169	0.588831	0.6504442
4428	-65.58765	-79.80891	14.22126	0.0118317	0.0223972	0.0112864	0.0648766	0.0196436	0.00773057	0.0670504	0.00601835	0.0069089	0.0524559	0.0405764	0.0194114	0.0390457	0.0198718	0.04652	0.0691524	0.0261536	1.207853	0.7921471	0.569287	0.759757	0.917852	1.0895	1.31621	1.75658	0.4073555	0.6558308	0.0222848	0.0421848	0.0212577	0.122194	0.0369984	0.0145604	0.126288	0.0113355	0.0130128	0.0987999	0.0764251	0.0365611	0.073542	0.0374281	0.0876196	0.130247	0.0492598	0.396074	0.603926	0.5309309
4464	-66.51443	-80.13064	13.61622	0.0606167	0.0129921	0.0154103	0.0670043	0.0712213	0.0201484	0.028365	0.0455973	0.00593108	0.05245	0.00958147	0.0400086	0.0956227	0.000839058	0.206453	0.0125467	0.0428907	1.076618	0.9233822	0.410196	0.647523	0.873203	1.14521	1.54435	2.43786	0.6443406	0.8576694	0.0769562	0.0164941	0.0195643	0.0850656	0.0904193	0.0255795	0.036011	0.0578882	0.00752982	0.0665881	0.0121642	0.050793	0.121398	0.00106523	0.262103	0.0159287	0.054452	0.461691	0.538309	0.7876783
4500	-68.14463	-81.13101	12.98639	0.0335294	0.000763218	0.000709063	0.107914	0.0156859	0.00860161	0.0610138	0.151814	0.0128847	0.0949326	0.030043	0.0327762	0.0705422	0.00150963	0.195521	0.0816529	0.0535164	0.6591222	1.340878	0.748086	0.868012	0.9568	1.04515	1.15206	1.33674	0.2098611	2.034339	0.0351679	0.000800515	0.000743713	0.113187	0.0164524	0.00902196	0.0639954	0.159232	0.0135144	0.0995718	0.0315111	0.0343779	0.0739895	0.0015834	0.205075	0.0856432	0.0561317	0.670439	0.329561	0.9534086
4536	-65.91891	-79.8553	13.93639	0.0154029	0.00933544	1.34515e-05	0.0267321	0.00709349	0.00767125	0.0537724	0.00882834	0.00961397	0.0582801	0.0234369	0.0407987	0.0472518	0.0470647	0.103074	0.0356285	0.0706094	0.8679957	1.132004	0.983013	0.991679	0.997397	1.00261	1.00839	1.01728	0.01238811	1.304159	0.0272806	0.0165344	2.38244e-05	0.0473463	0.0125636	0.0135869	0.0952386	0.0156362	0.0170277	0.103222	0.04151	0.0722603	0.0836897	0.0833583	0.182559	0.063103	0.125059	0.566002	0.433998	0.5646077
4572	-68.27232	-80.81366	12.54133	0.00378803	0.000451761	0.0670948	0.123225	0.00261289	0.0318251	0.0127673	0.0125861	0.00655903	0.0334475	0.0552092	0.0428492	0.0598285	0.0229011	0.0910623	0.119315	0.102255	0.5945401	1.40546	0.426767	0.660151	0.87848	1.13833	1.51481	2.3432	0.615706	2.363945	0.0048085	0.000573462	0.0851696	0.156421	0.00331679	0.0403986	0.0162067	0.0159767	0.00832597	0.042458	0.0700821	0.0543924	0.0759459	0.0290705	0.115594	0.151458	0.129802	0.70273	0.29727	0.7877788
4608	-70.54546	-82.83782	12.29236	0.0273874	0.0617154	0.000694449	0.117569	1.90616e-05	0.00124794	0.0118242	0.0129854	0.0950996	0.0225218	0.00491278	0.0368941	0.0331356	0.246045	0.0360105	0.105469	0.179936	0.4404701	1.55953	0.786086	0.889243	0.964041	1.0373	1.12455	1.27213	0.174035	3.540603	0.0275675	0.0621212	0.000699015	0.118342	1.9187e-05	0.00125615	0.011902	0.0130708	0.0957249	0.0226699	0.00494508	0.0371367	0.0333535	0.247663	0.0362473	0.106162	0.181119	0.779765	0.220235	0.9934672
4644	-66.00182	-79.6442	13.64239	0.000439181	0.000641121	0.0241524	0.0154325	0.0291325	0.00505576	0.0183618	0.00510857	0.0113925	0.048048	0.0378494	0.00662524	0.00866243	0.0058364	0.0148967	0.0108643	0.0213498	0.9090132	1.090987	0.722639	0.853484	0.951775	1.05067	1.17167	1.38382	0.2348857	1.200188	0.00166452	0.00242988	0.0915389	0.0584901	0.110414	0.0191616	0.0695923	0.0193618	0.0431782	0.182104	0.143451	0.02511	0.0328311	0.0221202	0.0564591	0.0411761	0.0809169	0.545493	0.454507	0.2638487
4680	-62.94969	-76.96884	14.01914	0.00884008	0.00653049	0.0443814	0.0168873	0.0678271	0.0037917	0.00583975	0.0133639	0.0185443	0.0547922	0.00278646	0.0239181	0.0166449	0.0548168	0.08734	0.0179461	0.0136714	0.9124613	1.087539	0.961263	0.980917	0.994007	1.00603	1.01945	1.0403	0.02856638	1.191874	0.0193048	0.0142611	0.0969191	0.036878	0.148119	0.00828023	0.0127527	0.0291838	0.0404966	0.119654	0.00608502	0.0522319	0.0363489	0.119708	0.190731	0.0391904	0.0298553	0.543769	0.456231	0.4579219
4716	-66.89783	-79.39553	12.49771	0.017127	0.00817089	0.0801565	0.031806	0.0723822	0.00575492	0.0121076	0.00486522	0.00358871	0.0732672	0.00168184	0.0500073	0.0943635	0.0417923	0.114108	0.034202	0.00508915	0.4163193	1.583681	0.828432	0.912292	0.971768	1.02905	1.09614	1.2071	0.1360962	3.804005	0.0263302	0.0125615	0.123229	0.0488969	0.111277	0.00884732	0.0186135	0.00747953	0.00551709	0.112637	0.00258558	0.0768787	0.14507	0.0642493	0.175424	0.0525804	0.0078238	0.79184	0.20816	0.6504706
4752	-69.57077	-82.4627	12.89193	0.0038594	0.00615668	0.0169571	0.0446648	0.0340141	0.00724506	0.00510534	0.022355	0.0127395	0.00739021	0.0117484	0.00908722	0.0713665	0.0280647	0.0698782	0.0365766	0.0203351	0.9424399	1.05756	0.189571	0.444393	0.776443	1.28792	2.25026	5.27508	1.202459	1.122151	0.00946989	0.0151068	0.0416081	0.109595	0.0834611	0.0177774	0.0125271	0.054853	0.0312591	0.0181335	0.0288273	0.0222975	0.175114	0.068863	0.171462	0.0897489	0.0498967	0.52878	0.47122	0.4075439
4788	-65.37304	-79.16219	13.78915	0.00354683	0.00163241	0.0312706	0.00681413	0.0534519	0.00322757	0.00389292	0.0539757	0.0620663	0.0415258	0.0250147	0.00401876	0.100607	0.0311641	0.0374271	0.0448968	0.0453221	1.085048	0.9149519	0.433791	0.665428	0.880665	1.13551	1.50279	2.30526	0.6039009	0.8432362	0.00645049	0.0029688	0.0568707	0.0123926	0.0972108	0.00586985	0.0070799	0.0981636	0.112878	0.0755214	0.0454933	0.00730877	0.18297	0.056677	0.0680673	0.0816521	0.0824256	0.457476	0.542524	0.5498549
4824	-68.87891	-80.87555	11.99665	0.0310252	0.000152486	0.0105949	0.0625772	0.0103724	0.000430963	0.00414435	0.0409307	0.0175678	0.0144161	0.0208919	0.00712482	0.0508141	0.00339608	0.0039771	0.0474854	0.0176314	0.5018458	1.498154	0.276864	0.534555	0.822505	1.2158	1.87072	3.61188	0.9285855	2.985288	0.0903121	0.000443877	0.0308411	0.182158	0.0301933	0.0012545	0.0120639	0.119146	0.0511386	0.0419644	0.0608149	0.0207399	0.147916	0.00988574	0.0115771	0.138227	0.0513236	0.749077	0.250923	0.3435329
4860	-73.9792	-84.73358	10.75439	0.094864	0.0290268	0.0266684	0.0809236	0.00597165	0.00141305	0.00237072	0.00911232	0.0470305	0.10517	0.0508379	0.00892462	0.0132603	0.0463381	0.0194665	0.042772	0.00608486	0.1728752	1.827125	0.568003	0.758921	0.917537	1.08987	1.31766	1.76055	0.408988	10.56904	0.160722	0.0491784	0.0451827	0.137104	0.0101174	0.00239404	0.00401657	0.0154385	0.0796811	0.178183	0.0861316	0.0151205	0.0224661	0.0785079	0.0329809	0.0724661	0.0103092	0.913562	0.0864376	0.590235
4896	-72.98331	-84.5321	11.54879	0.045036	0.120159	0.0384999	0.175123	0.00786369	0.0104449	0.0174878	0.00477014	0.0103712	0.125721	0.0709275	0.00127099	0.00522863	0.0979889	0.0199926	0.0500099	0.014693	0.2729927	1.727007	0.688278	0.833445	0.944746	1.05849	1.19984	1.4529	0.270111	6.326203	0.0552191	0.147328	0.0472051	0.21472	0.00964174	0.0128066	0.021442	0.00584872	0.0127162	0.154147	0.0869649	0.00155837	0.00641088	0.120145	0.0245132	0.0613177	0.0180152	0.863504	0.136496	0.8155877
4932	-73.42733	-84.6279	11.20057	0.0237371	0.0654541	0.01808	0.105846	0.00274563	0.0211775	0.0143828	0.0118225	0.0273828	0.014136	0.0155961	0.017912	0.183052	0.0210314	0.115423	0.0209961	0.0124855	0.1843804	1.81562	0.958589	0.979585	0.993586	1.00646	1.02084	1.0432	0.03058043	9.847141	0.0343389	0.094688	0.0261551	0.153121	0.00397192	0.0306361	0.0208067	0.0171028	0.0396128	0.0204496	0.0225618	0.0259121	0.264809	0.0304247	0.166974	0.0303737	0.018062	0.90781	0.0921902	0.6912604
4968	-74.00415	-80.24397	6.239818	0.0140047	0.00510554	0.0312227	0.0488462	0.0142584	0.0047763	0.0033212	0.00084477	0.0111093	0.045262	0.00469712	0.0407828	0.0319102	0.0522035	0.000347017	0.0310634	0.0188286	0.03083121	1.969169	0.105727	0.334267	0.710438	1.40758	2.99162	9.45829	1.624657	63.86932	0.0390555	0.0142381	0.0870724	0.13622	0.039763	0.0133199	0.009262	0.00235585	0.030981	0.126224	0.0130991	0.113733	0.0889896	0.145582	0.000967745	0.0866282	0.0525083	0.984584	0.0154156	0.3585837
